step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
540,PAYMENT,39418.18,C2133045968,171260.47,131842.29,M1389863725,0.0,0.0,0
164,CASH_OUT,172251.33,C1791570793,0.0,0.0,C278643584,205151.86,377403.18,0
372,PAYMENT,8862.75,C2105725988,0.0,0.0,M180925320,0.0,0.0,0
376,DEBIT,1926.15,C1063461954,0.0,0.0,C1719736946,523541.85,525468.0,0
182,CASH_IN,84974.8,C1949459027,2336119.06,2421093.86,C1129313428,2805732.65,2720757.85,0
249,TRANSFER,199172.22,C21253671,0.0,0.0,C755621743,215138.88,414311.1,0
133,CASH_IN,249469.27,C430820924,10513.0,259982.27,C1494575548,0.0,0.0,0
44,PAYMENT,8246.75,C589881884,6898.14,0.0,M2110009973,0.0,0.0,0
379,PAYMENT,1099.41,C941691172,2506.0,1406.59,M652332501,0.0,0.0,0
18,PAYMENT,12244.11,C147493885,64421.56,52177.45,M311957439,0.0,0.0,0
325,PAYMENT,37830.86,C524744821,0.0,0.0,M1988009183,0.0,0.0,0
179,PAYMENT,1730.21,C1946525642,0.0,0.0,M830700617,0.0,0.0,0
47,CASH_OUT,87265.79,C1331228488,374942.04,287676.25,C612915279,1285233.32,1372499.11,0
380,PAYMENT,2263.15,C721948642,49053.0,46789.85,M708162546,0.0,0.0,0
252,CASH_OUT,213882.82,C573259809,0.0,0.0,C1143764375,819729.95,1033612.77,0
192,TRANSFER,585511.14,C1260112873,585511.14,0.0,C344287323,0.0,0.0,1
11,CASH_IN,401868.55,C711616456,30009.0,431877.55,C1558931350,0.0,0.0,0
352,PAYMENT,7001.28,C1420052370,6360.0,0.0,M1999294251,0.0,0.0,0
8,PAYMENT,9810.29,C922742386,62717.81,52907.52,M1511459435,0.0,0.0,0
137,CASH_OUT,143486.46,C1436125532,0.0,0.0,C1654784251,6713636.87,6857123.33,0
404,CASH_OUT,536433.5,C473703158,536433.5,0.0,C1591480301,3603723.8,4140157.3,1
331,CASH_OUT,119842.81,C834318158,46317.0,0.0,C1973496844,0.0,119842.81,0
371,TRANSFER,97213.62,C1688171687,0.0,0.0,C378628973,318237.19,415450.8,0
349,PAYMENT,2244.49,C1821751036,0.0,0.0,M262250454,0.0,0.0,0
180,CASH_IN,22618.36,C878168154,21182148.23,21204766.59,C1223319868,505133.14,482514.78,0
157,CASH_IN,213173.69,C1380634595,1461520.84,1674694.53,C1368152086,646883.43,301380.21,0
36,CASH_OUT,230104.2,C773399801,0.0,0.0,C1124689034,639240.0,817677.57,0
401,PAYMENT,12448.01,C1076941969,191.0,0.0,M157526082,0.0,0.0,0
325,TRANSFER,2629358.39,C1083041821,0.0,0.0,C2110623348,4744455.03,7373813.42,0
232,CASH_IN,117609.73,C90232558,4372853.83,4490463.56,C746176438,879437.19,761827.45,0
522,CASH_OUT,36444.05,C294611331,160730.0,124285.95,C1792737170,120726.35,157170.4,0
356,CASH_OUT,37463.16,C219647941,0.0,0.0,C1186421747,38375.87,75839.04,0
356,CASH_OUT,245600.84,C984772685,0.0,0.0,C900055067,6759029.81,7004630.65,0
43,CASH_IN,339710.37,C582009149,419.0,340129.37,C1102828427,0.0,0.0,0
305,CASH_IN,55031.49,C434790242,8321317.43,8376348.92,C161715453,2913579.72,2858548.22,0
329,CASH_IN,65115.77,C2071335325,259845.0,324960.77,C1236938800,66809.28,1693.51,0
307,CASH_IN,67589.88,C1500293073,25646.0,93235.88,C727728771,114322.02,46732.14,0
210,PAYMENT,5446.15,C1187893053,114488.95,109042.8,M1737356964,0.0,0.0,0
374,CASH_OUT,251681.85,C1204924181,0.0,0.0,C478262696,384768.17,636450.03,0
131,CASH_IN,125905.64,C157112345,12401466.04,12527371.68,C1256696710,302265.02,176359.39,0
235,CASH_OUT,43468.94,C1108421518,11751.0,0.0,C1723804236,243041.4,286510.34,0
599,PAYMENT,6522.62,C1506659934,46448.0,39925.38,M2070056321,0.0,0.0,0
690,CASH_IN,136864.04,C732815640,215941.0,352805.04,C77381685,520421.17,383557.13,0
156,TRANSFER,603658.44,C1531043050,0.0,0.0,C1162407908,854086.77,1457745.21,0
14,CASH_IN,12163.34,C1331204231,12138723.68,12150887.02,C458095189,24382.32,181408.96,0
351,CASH_OUT,165358.49,C97512580,0.0,0.0,C314356091,4785654.15,4951012.64,0
252,CASH_OUT,422702.9,C1974626625,0.0,0.0,C1328432665,1267135.33,1689838.22,0
303,PAYMENT,8232.65,C848650113,0.0,0.0,M967486122,0.0,0.0,0
355,PAYMENT,18498.61,C1618347041,0.0,0.0,M1118390305,0.0,0.0,0
227,CASH_OUT,242691.53,C29909990,793.0,0.0,C1027599438,0.0,242691.53,0
322,CASH_IN,306226.53,C1120153699,552.0,306778.53,C1290251847,458442.85,152216.32,0
17,PAYMENT,19450.51,C1862006619,100965.0,81514.49,M1176312555,0.0,0.0,0
280,PAYMENT,749.71,C464810789,277154.9,276405.18,M488438616,0.0,0.0,0
406,PAYMENT,10376.84,C1098969935,40098.0,29721.16,M1859435875,0.0,0.0,0
15,PAYMENT,20453.76,C554282873,0.0,0.0,M907844218,0.0,0.0,0
11,CASH_OUT,205676.37,C1759182683,0.0,0.0,C1508518454,898676.01,1444837.32,0
259,CASH_IN,21893.83,C1839673448,82463.0,104356.83,C224485399,0.0,0.0,0
298,CASH_OUT,199734.27,C125792849,145441.0,0.0,C197683876,152377.24,352111.51,0
186,PAYMENT,1706.31,C247134322,181705.65,179999.34,M1993609487,0.0,0.0,0
12,CASH_OUT,76554.53,C1500504630,10893.0,0.0,C942975218,1758776.46,1835330.99,0
158,PAYMENT,5358.78,C8673188,342013.0,336654.22,M1858761728,0.0,0.0,0
188,CASH_OUT,172673.56,C487897404,0.0,0.0,C6825137,11175183.03,11347856.59,0
16,CASH_OUT,155232.76,C451824251,0.0,0.0,C510956085,3136642.11,3291874.87,0
187,CASH_OUT,139117.7,C1420351105,10965.0,0.0,C124057925,9906.0,0.0,0
307,CASH_IN,179519.83,C2054762343,45596.0,225115.83,C1921673868,95742.27,0.0,0
201,PAYMENT,1392.35,C303176509,0.0,0.0,M1165435258,0.0,0.0,0
307,TRANSFER,441423.44,C1716496327,441423.44,0.0,C200111106,0.0,0.0,1
235,PAYMENT,20965.75,C1642635274,0.0,0.0,M1276426529,0.0,0.0,0
253,CASH_OUT,595288.01,C45938927,11182.0,0.0,C1819668487,569332.57,1164620.58,0
137,CASH_OUT,171100.33,C253187724,233604.8,62504.47,C1734076294,198461.0,61243.02,0
407,DEBIT,2871.76,C2105727901,72449.96,69578.2,C1027133821,74043.39,76915.15,0
376,PAYMENT,5185.88,C305578852,1686.0,0.0,M196045660,0.0,0.0,0
228,CASH_IN,333860.35,C1079369838,20641822.42,20975682.76,C1393374131,916366.45,582506.11,0
254,CASH_OUT,191324.81,C1096834233,0.0,0.0,C1934377048,400477.07,591801.88,0
330,CASH_OUT,107107.11,C1929192823,31461.0,0.0,C504240309,1078209.93,1185317.04,0
302,CASH_OUT,146512.02,C181905235,34853.0,0.0,C945363907,685034.86,1299713.55,0
35,PAYMENT,6123.92,C884251735,2791.0,0.0,M1319744687,0.0,0.0,0
396,CASH_OUT,67050.85,C1808887521,0.0,0.0,C1644511625,755766.72,822817.58,0
40,PAYMENT,2943.16,C815125773,182034.94,179091.78,M1737123161,0.0,0.0,0
231,PAYMENT,2424.48,C1398406073,0.0,0.0,M1664292652,0.0,0.0,0
277,PAYMENT,2118.01,C1244613116,39680.0,37561.99,M963146585,0.0,0.0,0
299,DEBIT,54430.44,C680675632,21042.0,0.0,C214006838,699994.51,754424.95,0
34,CASH_IN,246038.23,C857589850,7118269.01,7364307.24,C1689534666,533199.05,287160.82,0
351,CASH_OUT,633.97,C698994060,191533.0,190899.03,C7868253,3460767.36,3461401.34,0
214,CASH_OUT,80384.48,C1861526265,63954.0,0.0,C1645984118,0.0,80384.48,0
10,CASH_IN,120750.04,C842834767,2893192.75,3013942.79,C1839529707,149717.32,28967.28,0
156,CASH_OUT,43672.67,C2064975603,0.0,0.0,C652033745,769935.45,813608.12,0
352,PAYMENT,26237.5,C828320585,15433.0,0.0,M145030583,0.0,0.0,0
206,CASH_OUT,246140.91,C744168693,0.0,0.0,C1322166109,1527883.82,1774024.73,0
375,CASH_IN,221198.89,C1227658820,30195.0,251393.89,C1063760794,615441.82,394242.92,0
203,TRANSFER,247803.96,C886704503,0.0,0.0,C925771694,434709.69,682513.65,0
36,CASH_OUT,125567.46,C1248348415,0.0,0.0,C2134635088,1246538.63,1389247.58,0
323,CASH_OUT,220871.52,C16576025,145337.0,0.0,C1420809939,0.0,220871.52,0
37,CASH_OUT,294250.06,C931421330,77369.0,0.0,C976771082,30154.04,523538.53,0
137,CASH_IN,28196.6,C241920271,3583096.67,3611293.27,C434374337,2339533.35,2311336.75,0
379,CASH_OUT,59120.29,C694978071,167839.0,108718.71,C2052136593,5272393.6,5331513.89,0
22,DEBIT,4880.29,C278336048,24527.0,19646.71,C345102133,487568.87,492449.16,0
95,PAYMENT,12646.74,C1621218146,988.0,0.0,M587896005,0.0,0.0,0
231,CASH_OUT,190051.92,C1023347572,0.0,0.0,C830373861,342131.5,532183.42,0
384,CASH_OUT,198505.63,C547623587,0.0,0.0,C213286010,382570.72,581076.35,0
228,CASH_OUT,427019.87,C597563906,101.0,0.0,C134462976,269751.68,377848.52,0
17,PAYMENT,6108.36,C407481710,0.0,0.0,M2067162199,0.0,0.0,0
159,CASH_IN,113766.91,C206450966,4685986.26,4799753.17,C1195945883,781470.91,667704.0,0
300,CASH_OUT,198746.46,C1308959442,0.0,0.0,C1403629191,383749.37,582495.84,0
370,TRANSFER,998218.67,C1836570646,0.0,0.0,C1303287791,1399021.75,2397240.43,0
306,CASH_IN,541286.77,C702963283,6554537.26,7095824.03,C1967318666,2446157.45,1904870.68,0
227,CASH_OUT,114889.61,C646283702,114889.61,0.0,C546104112,668801.8,783691.4,1
185,TRANSFER,1205236.76,C1118903465,0.0,0.0,C404461074,6757179.22,7962415.98,0
400,CASH_OUT,44933.98,C481377316,50159.0,5225.02,C550176822,14280.85,59214.83,0
212,PAYMENT,6.71,C1955340863,0.0,0.0,M1833403288,0.0,0.0,0
187,CASH_OUT,96087.14,C1831621964,171143.4,75056.26,C1059267860,3422290.44,3518377.58,0
163,CASH_IN,20192.4,C56932061,502122.0,522314.4,C330006474,0.0,0.0,0
438,CASH_OUT,4626269.69,C1879221342,4626269.69,0.0,C280556441,4501183.12,9127452.81,1
134,PAYMENT,2490.07,C1889201364,144970.46,142480.39,M1340256041,0.0,0.0,0
183,CASH_OUT,175180.59,C769058729,123987.0,0.0,C2095947807,124179.08,299359.67,0
254,CASH_OUT,685099.17,C178057257,23328.0,0.0,C1052808289,255235.17,940334.34,0
398,CASH_IN,139628.61,C621222647,8395830.0,8535458.61,C1147851753,618942.97,479314.36,0
185,PAYMENT,1043.66,C849127361,12094.0,11050.34,M617618615,0.0,0.0,0
181,CASH_OUT,214147.46,C1764359844,8591.0,0.0,C554327957,6459.7,220607.16,0
544,CASH_IN,196954.96,C1414625034,111789.0,308743.96,C1336204917,65305.39,0.0,0
136,CASH_OUT,154196.66,C133824161,12532.0,0.0,C538844752,11441.75,165638.4,0
153,CASH_IN,118793.26,C288323436,10721.0,129514.26,C2021863384,4020228.83,3901435.56,0
154,CASH_IN,382194.94,C1244163131,373.0,382567.94,C211026394,78930.4,0.0,0
403,PAYMENT,8985.25,C1782412158,66758.0,57772.75,M1484989359,0.0,0.0,0
187,CASH_IN,126784.31,C764213202,330905.63,457689.93,C255063449,1893849.72,1767065.41,0
321,CASH_IN,91970.91,C465417394,24446.0,116416.91,C969944404,347394.46,255423.55,0
203,CASH_OUT,272139.71,C1053516319,0.0,0.0,C1068372604,309178.32,581318.04,0
372,PAYMENT,21121.16,C1065489299,0.0,0.0,M1212169155,0.0,0.0,0
402,PAYMENT,9151.95,C484882771,14147.0,4995.05,M137904723,0.0,0.0,0
186,CASH_OUT,153551.38,C1558142521,0.0,0.0,C427550690,1121409.4,1556726.35,0
249,CASH_IN,14857.7,C1842428086,15268.0,30125.7,C1884510691,259379.77,244522.08,0
261,PAYMENT,22065.58,C953394129,0.0,0.0,M824422966,0.0,0.0,0
236,CASH_OUT,192221.38,C1593941981,16428.0,0.0,C1285437382,3754339.71,3946561.09,0
203,CASH_OUT,56922.57,C780880818,0.0,0.0,C1920091074,71758.43,128681.0,0
252,PAYMENT,48537.8,C939006010,0.0,0.0,M1191491247,0.0,0.0,0
398,PAYMENT,11084.64,C1159778938,25302.0,14217.36,M405842902,0.0,0.0,0
348,CASH_OUT,120845.41,C14422860,29216.0,0.0,C1687381030,196034.24,316879.65,0
18,CASH_OUT,125543.49,C120601045,28778.68,0.0,C977869926,155324.26,280867.76,0
13,TRANSFER,547228.97,C1027947498,10132.0,0.0,C1319509044,523830.53,1374643.74,0
190,PAYMENT,5616.91,C1381651922,152443.85,146826.94,M1525920350,0.0,0.0,0
18,CASH_OUT,7103.88,C1524631312,0.0,0.0,C1792068187,50109.0,63049.19,0
211,CASH_IN,146813.03,C1041535265,344983.81,491796.84,C976607559,1122337.53,975524.5,0
255,CASH_OUT,36288.15,C1147698244,0.0,0.0,C1262944523,342030.5,378318.65,0
304,PAYMENT,9974.25,C793140666,39859.0,29884.75,M443825774,0.0,0.0,0
354,CASH_OUT,87405.5,C2007785758,5261.0,0.0,C1892227819,389686.51,477092.01,0
702,CASH_OUT,10000000.0,C628072559,10000000.0,0.0,C1677685761,0.0,10000000.0,1
322,CASH_OUT,90140.5,C175038839,0.0,0.0,C2004085904,316370.88,406511.38,0
190,PAYMENT,14464.16,C2059687567,364.0,0.0,M2058661568,0.0,0.0,0
136,TRANSFER,95267.81,C909629490,95267.81,0.0,C967833136,0.0,0.0,1
253,CASH_OUT,109616.53,C541795624,54619.0,0.0,C1561058967,0.0,109616.53,0
492,CASH_OUT,306886.57,C1495280417,0.0,0.0,C1728650635,493271.21,800157.78,0
161,CASH_OUT,562478.02,C1647507329,0.0,0.0,C2135741638,3707651.51,4270129.53,0
301,PAYMENT,13686.59,C875904263,0.0,0.0,M789201401,0.0,0.0,0
254,PAYMENT,13253.63,C1913329259,0.0,0.0,M570445051,0.0,0.0,0
34,TRANSFER,175279.22,C1418871729,0.0,0.0,C91092846,1722688.84,1897968.06,0
298,CASH_OUT,92003.61,C1883371669,31262.0,0.0,C317028267,809215.9,901219.51,0
394,CASH_OUT,71953.82,C59827926,0.0,0.0,C73635458,431545.41,503499.23,0
688,PAYMENT,9379.07,C2031135261,0.0,0.0,M494867451,0.0,0.0,0
525,PAYMENT,17144.07,C765146456,0.0,0.0,M1718177281,0.0,0.0,0
181,CASH_IN,131152.14,C171744144,104798.0,235950.14,C874283583,438450.97,307298.83,0
188,CASH_IN,71193.66,C1162203950,1955089.82,2026283.49,C1773655816,712370.75,641177.09,0
299,CASH_IN,95677.74,C426514483,16919740.61,17015418.35,C852111270,186863.62,91185.88,0
401,CASH_OUT,96881.84,C239923825,54951.0,0.0,C346227082,624869.04,721750.89,0
20,PAYMENT,20804.23,C149689205,92092.0,71287.77,M655581241,0.0,0.0,0
469,CASH_IN,1858.94,C1904172472,315142.64,317001.58,C2136630977,123823.73,121964.79,0
278,PAYMENT,2481.05,C120237137,6176.19,3695.13,M2126987406,0.0,0.0,0
145,TRANSFER,272386.7,C220341207,37318.0,0.0,C275803123,0.0,272386.7,0
207,CASH_IN,112338.13,C1461803950,7889435.86,8001773.99,C122337935,1470275.02,1357936.89,0
371,CASH_IN,281126.32,C1628915184,3218.0,284344.32,C1105027927,0.0,0.0,0
352,CASH_OUT,141985.83,C1154556146,0.0,0.0,C1204548394,739044.27,881030.1,0
132,CASH_OUT,377665.12,C1074709412,163993.55,0.0,C1483341063,115.0,377780.12,0
546,CASH_OUT,72281.9,C342881366,157447.0,85165.1,C961821266,170144.87,242426.76,0
43,CASH_IN,169814.39,C160171690,188716.0,358530.39,C1886256682,1355110.52,1185296.12,0
299,TRANSFER,9570759.75,C1156718603,0.0,0.0,C155055158,12702508.2,22273267.95,0
354,CASH_OUT,116881.48,C85355550,86193.0,0.0,C725014521,1431326.16,1548207.64,0
232,CASH_OUT,299149.21,C1282676758,0.0,0.0,C2087387189,6690820.82,6989970.02,0
278,TRANSFER,508917.28,C437643244,9968.0,0.0,C1068281047,321419.33,830336.61,0
164,CASH_IN,46012.43,C511855800,19822920.4,19868932.83,C293630291,140985.0,94972.57,0
298,CASH_OUT,89671.7,C1243861505,0.0,0.0,C1741657190,721345.85,811017.54,0
43,PAYMENT,21276.19,C528957571,3972.0,0.0,M49110415,0.0,0.0,0
165,PAYMENT,1996.69,C1362659950,50231.0,48234.31,M730698715,0.0,0.0,0
9,CASH_IN,44566.84,C318632676,6146847.42,6191414.26,C596142568,52249.23,7682.4,0
142,CASH_IN,274720.97,C393176280,5744715.87,6019436.84,C245498850,2575834.19,2301113.22,0
303,CASH_OUT,472076.75,C843981540,123554.0,0.0,C122307196,305220.81,777297.55,0
299,PAYMENT,22911.61,C1337971901,0.0,0.0,M1169389707,0.0,0.0,0
43,CASH_OUT,343337.45,C231288284,0.0,0.0,C2127123719,2288103.89,2631441.34,0
396,CASH_OUT,199867.07,C1918511346,0.0,0.0,C1820524538,916399.41,1116266.48,0
305,CASH_OUT,37024.69,C1061506200,2036.0,0.0,C610109478,554580.57,591605.26,0
406,CASH_OUT,20842.92,C1270123397,20842.92,0.0,C450191991,118111.75,138954.67,1
205,CASH_OUT,2941.71,C1464811224,0.0,0.0,C856443890,35688.91,38630.62,0
301,TRANSFER,737925.3,C1550274402,50128.0,0.0,C763246645,0.0,737925.3,0
302,CASH_IN,228889.54,C828560239,3412952.21,3641841.75,C121685730,733028.33,504138.79,0
282,PAYMENT,10636.72,C856660670,51758.0,41121.28,M1013394943,0.0,0.0,0
42,CASH_OUT,121593.67,C446124526,0.0,0.0,C493570900,619941.35,582452.88,0
138,CASH_OUT,55702.31,C686454127,0.0,0.0,C1644099464,816669.48,1179955.44,0
380,PAYMENT,16751.77,C1543413793,50655.0,33903.23,M666982678,0.0,0.0,0
323,CASH_IN,34483.25,C1720662003,257226.0,291709.25,C1285953370,1257983.74,1223500.49,0
407,TRANSFER,127117.83,C246572561,5588.0,0.0,C1137681362,356017.74,483135.57,0
380,PAYMENT,4263.42,C976290268,41870.0,37606.58,M1944410386,0.0,0.0,0
257,CASH_IN,87021.18,C2130109066,55294.0,142315.18,C1155078351,921444.8,834423.62,0
683,CASH_IN,231591.26,C462130311,20581.0,252172.26,C309957866,0.0,0.0,0
207,PAYMENT,14094.17,C1791458341,0.0,0.0,M780452262,0.0,0.0,0
14,CASH_IN,8848.71,C1093017548,781044.74,789893.45,C1474464180,1171219.56,1162370.86,0
19,PAYMENT,6904.43,C1409068279,0.0,0.0,M1488109845,0.0,0.0,0
255,PAYMENT,19809.68,C378313151,24748.0,4938.32,M2025207028,0.0,0.0,0
163,TRANSFER,225215.37,C2069431349,0.0,0.0,C1411856285,919428.92,1144644.29,0
16,CASH_OUT,220866.12,C810481181,50415.0,0.0,C1754676559,1261884.0,1482750.12,0
163,PAYMENT,7222.3,C4321054,346208.0,338985.7,M1587286461,0.0,0.0,0
250,PAYMENT,31203.25,C60674848,0.0,0.0,M1424807723,0.0,0.0,0
660,TRANSFER,51725.86,C141049972,51725.86,0.0,C823707248,0.0,0.0,1
298,CASH_IN,38107.02,C1546473242,2023068.83,2061175.86,C101029656,254714.67,216607.65,0
403,CASH_IN,69098.75,C1121496239,2139798.8,2208897.54,C266477677,316539.2,247440.45,0
276,CASH_IN,11479.35,C2098353979,950628.64,962107.99,C184669938,859796.14,848316.79,0
129,CASH_OUT,160334.31,C1558201641,143996.94,0.0,C1910767087,187107.12,244453.06,0
376,CASH_IN,159726.61,C1207391732,3375485.4,3535212.0,C2107843607,2161558.94,2001832.33,0
162,PAYMENT,7562.05,C911440365,80145.0,72582.95,M1678547463,0.0,0.0,0
256,CASH_OUT,224311.32,C1249365919,0.0,0.0,C466577279,714364.07,938675.39,0
41,CASH_OUT,46295.96,C1876054019,29757.0,0.0,C637091706,0.0,46295.96,0
588,CASH_IN,32238.4,C1353245474,1170531.17,1202769.56,C811991797,1177247.09,1145008.7,0
396,PAYMENT,16179.0,C1751800302,0.0,0.0,M208216629,0.0,0.0,0
6,CASH_IN,189095.53,C800041407,3427853.11,3616948.64,C503195940,583691.14,228783.05,0
275,PAYMENT,1390.33,C589750302,108381.72,106991.39,M724249407,0.0,0.0,0
253,CASH_IN,174010.55,C1817198346,155445.43,329455.98,C931706986,525087.5,351076.95,0
282,CASH_IN,37068.68,C35733645,3132859.95,3169928.62,C1533329896,47606.8,10538.13,0
155,CASH_OUT,18702.58,C605393243,50653.0,31950.42,C944700733,18786.88,37489.46,0
404,PAYMENT,14743.86,C403883546,0.0,0.0,M1613602570,0.0,0.0,0
226,TRANSFER,2047873.42,C1897410530,20730.0,0.0,C883481793,544827.1,2592700.51,0
355,CASH_OUT,248991.07,C885722159,0.0,0.0,C1029178398,4736419.4,4985410.47,0
44,PAYMENT,3493.98,C1021565559,53009.0,49515.02,M489685756,0.0,0.0,0
681,CASH_IN,208885.1,C1789370512,40165.0,249050.1,C1480127276,0.0,0.0,0
349,CASH_IN,193868.48,C1603801314,11310350.57,11504219.05,C1367862566,333031.28,95070.16,0
232,CASH_IN,324032.78,C1236775740,7466340.0,7790372.77,C994117953,5903410.72,5579377.95,0
302,CASH_OUT,462446.26,C1215964536,80375.0,0.0,C735508359,643093.09,1105539.35,0
18,CASH_OUT,5654.0,C599454639,15236.0,9582.0,C980367493,0.0,5654.0,0
305,CASH_OUT,96197.41,C411081745,0.0,0.0,C1420134238,385452.67,481650.08,0
402,CASH_IN,106389.16,C1853513567,20757.0,127146.16,C1803748221,3158178.86,3051789.7,0
178,PAYMENT,16257.22,C1447604574,92469.0,76211.78,M1289255614,0.0,0.0,0
14,CASH_OUT,183400.52,C648235849,0.0,0.0,C957917689,321003.64,558674.12,0
327,CASH_IN,323843.47,C1184293345,15496997.98,15820841.45,C239509317,494774.27,170930.8,0
157,CASH_OUT,106271.29,C654222401,0.0,0.0,C2108925721,629488.98,735760.26,0
284,CASH_IN,142850.71,C1195110611,27804.0,170654.71,C1154369882,63225.75,0.0,0
309,CASH_OUT,195933.4,C1826285017,0.0,0.0,C187145055,496942.23,692875.63,0
399,CASH_OUT,291519.29,C1890010087,21482.0,0.0,C502635369,1288040.22,1579559.51,0
681,CASH_IN,95472.74,C456314346,6115674.46,6211147.2,C2011365298,3955668.86,3860196.12,0
159,TRANSFER,353291.76,C763287880,0.0,0.0,C1190333336,721944.26,1075236.03,0
280,TRANSFER,519888.64,C2106243225,29575.0,0.0,C36877381,0.0,519888.64,0
594,PAYMENT,13183.75,C1130034907,0.0,0.0,M1635155126,0.0,0.0,0
41,PAYMENT,4973.95,C2075181421,155380.0,150406.05,M923973182,0.0,0.0,0
328,PAYMENT,46119.94,C1828323738,49571.0,3451.06,M1142059785,0.0,0.0,0
322,PAYMENT,13919.86,C1482649172,972.0,0.0,M1672409006,0.0,0.0,0
403,PAYMENT,2151.39,C502320762,70846.0,68694.61,M79138872,0.0,0.0,0
691,PAYMENT,4716.59,C1517034529,30781.0,26064.41,M1126815506,0.0,0.0,0
255,CASH_IN,243520.63,C573578366,10312.0,253832.63,C569840179,0.0,0.0,0
281,CASH_IN,294136.88,C910733019,7500019.22,7794156.1,C988575039,1197302.6,903165.72,0
236,CASH_OUT,262724.05,C40782064,0.0,0.0,C336596988,335738.96,598463.01,0
204,PAYMENT,3099.66,C1774636404,0.0,0.0,M200081359,0.0,0.0,0
234,CASH_OUT,299669.25,C153183868,42.0,0.0,C8926895,0.0,299669.25,0
17,PAYMENT,37118.97,C470613457,42203.0,5084.03,M1411167398,0.0,0.0,0
155,PAYMENT,18243.1,C174698194,72216.0,53972.9,M1490352276,0.0,0.0,0
326,PAYMENT,16994.86,C1094951317,951082.0,934087.14,M984615037,0.0,0.0,0
159,CASH_OUT,232947.83,C1656152863,18338.11,0.0,C1883175566,4242127.67,4475075.5,0
336,TRANSFER,38115.0,C196135268,38115.0,0.0,C1809264943,0.0,0.0,1
371,CASH_OUT,173752.64,C1842002034,0.0,0.0,C1917756625,215597.81,389350.45,0
259,CASH_OUT,162662.95,C1637303548,12426.0,0.0,C512049967,7503.75,170166.69,0
322,CASH_OUT,60568.75,C1584941198,0.0,0.0,C2020525239,95756.93,156325.68,0
330,TRANSFER,540917.47,C1726842304,12397.0,0.0,C389093979,0.0,540917.47,0
211,PAYMENT,9331.2,C1463255138,0.0,0.0,M1689470369,0.0,0.0,0
397,CASH_OUT,127777.39,C517893397,0.0,0.0,C1197118756,138600.27,266377.66,0
188,PAYMENT,8692.6,C255275378,54197.67,45505.07,M1311742099,0.0,0.0,0
21,TRANSFER,697790.67,C1002076367,0.0,0.0,C265014902,2825861.3,3523651.97,0
44,PAYMENT,4931.26,C1797822634,0.0,0.0,M678113759,0.0,0.0,0
164,TRANSFER,261609.23,C442767042,39896.0,0.0,C255292566,209607.53,471216.76,0
159,CASH_OUT,47549.07,C20414843,0.0,0.0,C119154130,108078.43,155627.5,0
47,TRANSFER,229238.13,C475807833,0.0,0.0,C1714823857,3380986.39,3610224.53,0
329,CASH_OUT,140400.0,C969596875,809.0,0.0,C32834975,305939.0,446339.0,0
134,CASH_OUT,116010.2,C1593059248,11126.0,0.0,C928907994,0.0,116010.2,0
181,PAYMENT,27395.02,C1221815154,0.0,0.0,M533004718,0.0,0.0,0
378,PAYMENT,8204.13,C329410595,0.0,0.0,M1734505664,0.0,0.0,0
353,CASH_OUT,259267.12,C850100597,0.0,0.0,C910384055,6532898.41,6792165.53,0
373,PAYMENT,7726.08,C1120613991,0.0,0.0,M1820680267,0.0,0.0,0
41,CASH_IN,46546.9,C469768959,18710889.07,18757435.97,C324111996,661957.88,615410.98,0
349,CASH_OUT,182787.12,C1531478096,323549.32,140762.2,C1261155563,0.0,182787.12,0
346,CASH_OUT,104703.95,C425572256,99718.0,0.0,C1254125816,221456.1,326160.05,0
403,TRANSFER,26887.33,C1995953836,0.0,0.0,C1272165189,5706996.49,5733883.82,0
19,PAYMENT,2469.29,C1234632793,0.0,0.0,M1042117988,0.0,0.0,0
370,PAYMENT,19588.59,C288323187,38975.0,19386.41,M928238002,0.0,0.0,0
38,CASH_IN,76817.25,C1813868323,3260.0,80077.25,C1305052965,396737.2,319919.95,0
277,PAYMENT,7161.91,C769688643,29820.0,22658.09,M700922645,0.0,0.0,0
381,CASH_OUT,149468.39,C2093112270,0.0,0.0,C192046951,541642.36,691110.76,0
226,CASH_IN,125210.11,C2058001617,31348.0,156558.11,C613292784,0.0,0.0,0
37,CASH_OUT,106308.96,C1465884427,0.0,0.0,C1259229036,3750745.5,4168532.97,0
227,PAYMENT,13657.79,C211803016,0.0,0.0,M539083757,0.0,0.0,0
7,PAYMENT,1088.75,C1259990552,11036.0,9947.25,M39198049,0.0,0.0,0
212,PAYMENT,19994.65,C1171610792,60749.0,40754.35,M1800799712,0.0,0.0,0
181,CASH_IN,182310.74,C42745163,8805583.56,8987894.3,C800280961,340087.04,157776.3,0
249,PAYMENT,51220.86,C196841531,0.0,0.0,M1700065571,0.0,0.0,0
